gene_id	gene_name	DRX001077	DRX001078	DRX003214	DRX331013	SRX1096724	SRX12476603	SRX477984	SRX477985	SRX477988	SRX707440	UV_Tom
OoffiChr01g03508	OoffiChr01g03508	16.648879	15.709176	55.444941	6.745564	15.804656	16.433361	3.27758	15.197333	25.3018	3.111874	9.684974
OoffiChr01g03509	OoffiChr01g03509	2.801247	3.952327	27.549091	2.491966	5.829877	17.561511	5.926339	13.579377	14.31572	5.806831	8.781686
OoffiChr01g03510	OoffiChr01g03510	13.508716	1.848505	4.605789	0	2.064718	0.078594	0	0.189359	1.874023	0.398318	0
OoffiChr01g03511	OoffiChr01g03511	2.38696	7.072287	1.572977	0.866171	0.960758	0.33031	0.152667	0.378098	3.088958	0.426303	0
OoffiChr01g03512	OoffiChr01g03512	0.19679	3.46746	6.441517	0.397812	0.374467	0.928045	0.569055	9.445352	2.589139	0.614896	0.163356
OoffiChr01g03513	OoffiChr01g03513	0.054574	0.21999	0.149367	0	0	0	0	0	2.184231	0	0
OoffiChr01g03514	OoffiChr01g03514	0.437532	15.925221	195.62185	65.455508	153.116833	1.049094	11.144951	68.874771	5.446163	360.218378	3.81936
OoffiChr01g03515	OoffiChr01g03515	8.116026	4.144024	12.124977	9.750593	7.088998	9.83463	8.310896	8.393393	12.119773	7.823943	33.801884
OoffiChr01g03516	OoffiChr01g03516	23.695576	24.448205	39.586302	60.096854	89.305106	159.614355	33.626126	13.573867	119.121998	33.988103	241.355919
OoffiChr01g03517	OoffiChr01g03517	29.224507	49.079258	63.734046	74.323888	40.53316	403.715081	24.489331	32.896469	74.535016	70.878904	103.857632
OoffiChr01g03518	OoffiChr01g03518	5.165753	6.446491	9.12353	10.49541	8.025069	11.199767	7.999317	6.801047	9.964206	5.989802	19.913529
OoffiChr01g03519	OoffiChr01g03519	12.402899	3.653984	4.209534	0	0	0.552483	0	2.136433	3.428096	0	0
OoffiChr01g03520	OoffiChr01g03520	4.131793	1.942683	0	0	0	0	0	0	6.081773	0	0
OoffiChr01g03521	OoffiChr01g03521	15.364176	11.668424	18.002957	10.132539	33.654062	37.670302	9.561166	17.430756	22.578538	10.604738	36.071916
OoffiChr01g03522	OoffiChr01g03522	1.03393	1.171462	2.622788	0.25769	2.600155	14.450268	1.125893	0.987808	3.937446	4.3903	1.782793
OoffiChr01g03523	OoffiChr01g03523	1.845418	16.814815	6.398525	230.971377	75.82922	25.452762	170.193206	19.516683	6.823703	196.292072	4.929592
OoffiChr01g03524	OoffiChr01g03524	0.558767	4.419023	17.366737	0.643477	22.444212	2.012651	0.404209	1.194129	1.88158	0.494987	0.267105
OoffiChr01g03525	OoffiChr01g03525	3.08925	12.647654	0	0	3.885455	0	0.450884	0	5.00409	38.824879	0
OoffiChr01g03526	OoffiChr01g03526	0.406638	0.397188	0.26937	8.407155	0.758481	6.272372	1.016461	0.03975	6.494781	5.048395	17.723377
OoffiChr01g03527	OoffiChr01g03527	410.286344	127.263627	146.313886	4.139517	17.624378	30.00956	15.977167	700.05955	20.842558	12.939237	18.665538
OoffiChr01g03528	OoffiChr01g03528	18.568559	30.192449	28.45812	25.551689	31.738671	46.539676	38.612454	37.887591	30.169745	21.437079	35.665441
OoffiChr01g03529	OoffiChr01g03529	12.228544	4.720906	3.563636	0.223216	8.157309	44.181252	0.691859	0.538803	3.220235	0.413238	63.60345
OoffiChr01g03530	OoffiChr01g03530	70.959725	60.829535	29.835879	5.541474	62.018773	71.814972	18.107867	48.866914	66.880426	6.132762	20.13706
OoffiChr01g03531	OoffiChr01g03531	62.887039	64.07562	167.791798	325.116303	464.856782	2435.013476	178.81297	63.557924	385.895437	279.100865	1224.437284
OoffiChr01g03532	OoffiChr01g03532	9.477836	7.802472	0.457439	0	0	0	0	0	5.561948	0	0
OoffiChr01g03533	OoffiChr01g03533	9.226452	16.405372	21.070974	5.129761	16.81973	18.13759	4.048349	7.002165	16.934363	4.814442	54.077968
OoffiChr01g03534	OoffiChr01g03534	13.097396	6.042953	7.898821	11.370658	9.785647	4.246559	9.051413	15.386466	8.04412	6.345169	7.495659
OoffiChr01g03535	OoffiChr01g03535	14.727975	13.806325	29.35083	37.269506	51.403595	43.752704	93.214793	36.357162	48.397792	47.047179	34.280859
OoffiChr01g03536	OoffiChr01g03536	9.159209	18.433564	16.109543	133.887165	93.830068	18.556727	102.552255	25.693278	7.921527	156.626649	10.745511
OoffiChr01g03537	OoffiChr01g03537	30.879966	65.020018	36.329867	10.198075	22.8438	14.973087	8.416186	46.646322	192.528991	9.366974	50.099164
OoffiChr01g03538	OoffiChr01g03538	34.58171	24.568934	42.103101	8.076603	30.545538	40.929267	6.800325	15.139679	27.072723	12.865539	25.411988
OoffiChr01g03539	OoffiChr01g03539	120.211875	41.119862	47.840592	8.333259	32.428881	64.508018	8.939944	23.141191	11.253063	18.28302	34.409299
OoffiChr01g03540	OoffiChr01g03540	2.844205	0.354525	0.207907	0	0.730146	1.059982	2.069092	4.537863	59.318583	0	0
OoffiChr01g03541	OoffiChr01g03541	10.865228	11.944821	9.589377	0.339901	0	5.315632	0.617544	2.673098	11.684102	0	0.895283
OoffiChr01g03542	OoffiChr01g03542	1.902301	2.158421	0.601363	0	0.114776	0.173476	0.14203	0.724345	2.441638	0	0.990131
OoffiChr01g03543	OoffiChr01g03543	39.203899	33.715791	0	0	0	1.996131	0	0	11.051882	0	0
OoffiChr01g03544	OoffiChr01g03544	7.372283	4.346959	4.501258	0.66592	4.440606	12.60753	2.103915	2.441667	12.772458	3.398077	22.683203
OoffiChr01g03545	OoffiChr01g03545	19.801776	13.60805	6.839602	0	0	0	0	4.015308	0.708436	7.892836	4.051335
OoffiChr01g03546	OoffiChr01g03546	6.55337	3.846238	3.204091	0.239108	0	0.108167	0.44394	4.034457	4.850042	0	0
OoffiChr01g03547	OoffiChr01g03547	24.443441	18.50412	57.898636	32.812298	39.152423	24.768485	22.327186	39.450026	45.644396	16.807529	101.396926
OoffiChr01g03548	OoffiChr01g03548	5.24123	340.412385	311.903554	0.211625	0.05092	0.612534	0.503424	13.739957	2.017292	0.393582	0
OoffiChr01g03549	OoffiChr01g03549	43.754174	18.285036	51.299114	95.997063	85.763454	78.629522	108.80987	43.419643	62.685041	98.274852	95.021552
OoffiChr01g03550	OoffiChr01g03550	46.713112	19.045863	24.441069	55.69943	46.601134	24.031633	104.513538	58.387125	46.058109	48.815475	33.562761
OoffiChr01g03551	OoffiChr01g03551	21.150721	12.991437	11.67256	10.853602	5.845538	11.172132	8.307129	53.791998	9.647906	5.491959	9.805457
OoffiChr01g03552	OoffiChr01g03552	38.736823	46.582698	117.804009	56.981231	150.623512	141.28328	86.312623	142.004417	69.51572	52.95947	63.887197
OoffiChr01g03553	OoffiChr01g03553	12.686608	13.051268	23.441126	58.951702	24.853371	26.853947	86.577078	36.026175	28.441577	77.193813	41.445303
OoffiChr01g03554	OoffiChr01g03554	19.387031	21.114723	26.58371	72.07528	24.706917	13.237781	25.292295	25.005378	17.148084	28.36839	32.262002
OoffiChr01g03555	OoffiChr01g03555	74.815608	59.766139	61.856203	22.329766	34.270795	35.8651	41.088763	78.409461	44.646432	29.743715	67.214396
OoffiChr01g03556	OoffiChr01g03556	11.288962	6.281338	20.415512	9.492475	6.640101	0.929584	1.317052	1.528149	5.622307	1.933934	37.571109
OoffiChr01g03557	OoffiChr01g03557	0.468802	2.630019	4.12017	7.703106	12.741327	14.770955	3.084066	0.880871	3.190035	7.506455	10.254352
OoffiChr01g03558	OoffiChr01g03558	20.647346	26.023152	38.632883	73.857719	28.046494	14.047135	25.249344	19.182536	18.724153	18.451087	45.337188
OoffiChr01g03559	OoffiChr01g03559	27.043968	4.694519	4.565743	2.063318	12.463703	18.941521	3.793013	4.171462	3.440327	6.25538	4.707717
OoffiChr01g03560	OoffiChr01g03560	14.975838	28.189479	21.012195	18.560248	13.316014	21.289376	22.866316	31.01021	18.581749	14.640606	18.173872
OoffiChr01g03561	OoffiChr01g03561	1.863279	3.161126	7.220159	3.89092	4.917083	11.037856	0.518374	1.048207	11.389321	11.661025	10.723513
OoffiChr01g03562	OoffiChr01g03562	0.953435	19.885282	1.608912	0	0	0	0	0	6.56262	0	0
OoffiChr01g03563	OoffiChr01g03563	1.518979	1.917345	38.087841	19.916297	26.000822	171.207908	20.210219	1.147511	230.32466	61.387086	232.455935
OoffiChr01g03564	OoffiChr01g03564	1.819985	13.242354	27.092239	18.157066	10.588551	14.1331	3.740153	33.290154	12.507704	8.327422	22.332992
OoffiChr01g03565	OoffiChr01g03565	0.170049	0.328769	0.074307	0.269378	0.920129	3.172817	0.673608	0.062996	2.434312	0.516768	2.786802
OoffiChr01g03566	OoffiChr01g03566	41.972021	20.554018	29.196599	1.270009	8.418615	3.260321	2.65404	31.108257	12.878701	6.646031	3.216029
OoffiChr01g03567	OoffiChr01g03567	0.340023	0.388283	0.072207	0.034904	6.601818	3.912924	0.022129	0	15.856082	0.810069	0.864439
